Date;BZ1Index;CF1Index;DM1Index;EO1Index;ES1Index;GX1Index;HI1Index;IB1Index;IFB1Index;IS1Index;NK1Index;NQ1Index;PT1Index;QC1Index;SM1Index;ST1Index;VG1Index;XP1Index;Z1Index
30.10.2014;52893;4140;17114;402,55;1988,5;9106;23705;10211,4;2464,2;44598;15670;4089,5;838,3;1396,5;8714;19186;3024;5458;6433
31.10.2014;55341;4230,5;17311;410,05;2011,5;9309;23943;10430;2518;45062;16490;4150,5;847,8;1411,5;8826;19712;3101;5518;6505,5
03.11.2014;54384;4190,5;17285;407,85;2011;9254;23830;10333,5;2512,6;45223;NA;4157,25;840,8;1398,25;8744;19359;3074;5493;6460
04.11.2014;54983;4123;17305;402,45;2005,5;9174;23811;10126,9;2511;44963;16710;4143,5;834,3;1399,25;8709;18898;3027;5507;6433,5
05.11.2014;54199;4206;17413;409,25;2018,75;9310,5;23702;10241,7;2510,4;45148;16990;4142,5;845;1412;8845;19386;3081;5504;6511,5
06.11.2014;53024;4226,5;17504;412,55;2028;9379;23652;10221,7;2511,6;44836;16820;4162,75;844,9;1414;8854;19249;3094;5495;6538,5
07.11.2014;53751;4189;17501;410,65;2026;9292;23504;10095,1;2500;44629;16940;4150,75;849,4;1410,25;8801;19060;3056;5553;6557
10.11.2014;53158;4221,5;17553;414,15;2034;9341,5;23741;10241,7;2555,6;44524;16790;4170,25;853,6;1415,75;8855;19215;3084;5540;6595,5
11.11.2014;52907;4244,5;17568;414,4;2036,5;9365,5;23763;10307,5;2546;44303;17090;4183,25;856,3;1424,5;8901;19233;3096;5531;6609
12.11.2014;53436;4179,5;17577;411,15;2036;9204,5;23912;10118,3;2577;43753;17160;4196;862,4;1409,75;8853;18696;3040;5488;6589,5
13.11.2014;52248;4188;17596;411,65;2034;9253;23981;10106,9;2573,6;43723;17420;4205;857,5;1421,25;8941;18738;3052;5449;6635,5
14.11.2014;52135;4203,5;17604;411,9;2038;9243;24030;10115,6;2565,4;43321;17450;4222;862,2;1417,75;8899;18943;3051;5469;6642
17.11.2014;51641;4224,5;17617;414;2039,75;9305,5;23771;10295,2;2567,8;NA;17040;4212,25;864,1;1420,5;8929;19189;3077;5426;6665,5
18.11.2014;52438;4262;17652;417,15;2048,5;9454,5;23441;10401,7;2544,8;43508;17360;4238;868,1;1432;8970;19289;3112;5414;6699,5
19.11.2014;53817;4266;17657;417,75;2047,25;9462;23313;10377,8;2535,6;44148;17370;4223,75;871,7;1427;8971;19343;3116;5375;6687,5
20.11.2014;NA;4235,5;17694;416,9;2052;9486,5;23284;10203,2;2536,6;44239;17320;4245;875,7;1423,25;8982;19160;3098;5317;6678
21.11.2014;56632;4347,6;17780;423,59;2061,75;9732;23414;10513,5;2565,9;44735;17380;4249,25;877,4;1441,11;9078;19907;3190;5308;6755
24.11.2014;55742;4361;17792;423,05;2067,5;9785;23895;10623,9;2673,6;44648;NA;4282;874,2;1456,25;9056;19929;3210;5354;6730
25.11.2014;55956;4372,5;17808;423,2;2067,5;9846,5;23907;10677,7;2715,4;44454;17430;4292,5;877;1467,75;9044;20006;3217;5350;6710,5
26.11.2014;55395;4365;17810;424,05;2072,25;9919;24167;10634,7;2737,4;44738;17380;4317,75;876,6;1458;9056;19934;3223;5407;6738
27.11.2014;55024;4374;NA;425,75;NA;9969;24029;10705,9;2748,8;44778;17250;NA;869,2;1466,5;9122;20125;3241;5414;6720
28.11.2014;54984;4383;17812;426;2066,25;9974,5;23980;10760,3;2796,4;44177;17450;4338,25;861,9;1464,75;9153;20036;3244;5338;6731
01.12.2014;52405;4370,5;17755;423,5;2050,75;9959,5;23294;10652,4;2807,4;43413;17570;4286,5;855,2;1449,5;9135;19710;3228;5212;6659,5
02.12.2014;51750;4380,5;17862;428,6;2066;9941,5;23684;10747,3;2947,8;43009;17690;4305,5;855,5;1450,25;9146;19794;3236;5290;6734,5
03.12.2014;52431;4384;17897;428,65;2072,5;9984;23433;10883,2;2988,2;43101;17750;4310,5;863,8;1464,75;9160;19978;3248;5336;6724
04.12.2014;51569;4316;17890;423,55;2072;9854;23828;10613,8;3169,8;42817;17880;4313,5;843,9;1449,25;9118;19466;3188;5372;6677
05.12.2014;52055;4413;17953;431,05;2076;10092;24081;10901;3160,8;43230;17940;4313,25;845,5;1473;9210;20074;3276;5333;6741,5
08.12.2014;50327;4369,5;17851;427,5;2059,5;10027;24027;10817,5;3325,8;42915;17970;4279;825,2;1469;9198;19960;3250;5390;6683,5
09.12.2014;50261;4261;17780;418,8;2057,5;9819;23493;10489,5;3205,8;42281;17790;4290,75;827,6;1452;9040;19407;3169;5284;6542,5
10.12.2014;49528;4224,5;17542;417,05;2026,5;9814,5;23497;10405;3272,2;41263;17470;4227;810,2;1454;9026;19223;3152;5251;6508
11.12.2014;49875;4219,5;17574;416,95;2031;9875;23363;10444,2;3204,2;41576;17210;4236,5;813,2;1455,25;9060;19219;3159;5232;6477,5
12.12.2014;48041;4105;17256;406,3;1997,25;9589,5;23182;10128,8;3218;NA;17380;4189,5;800,7;1428,75;8905;18626;3062;5217;6301,5
15.12.2014;46993;4005;17190;396,3;1990;9339,5;22966;9914;3246,8;40212;17020;4163,75;802,4;1409,25;8719;18105;2982;5177;6186,5
16.12.2014;46993;4095,5;17070;404,25;1971,5;9564,5;22603;10093,3;3301;40065;16730;4086,5;807,6;1414;8779;18609;3050;5154;6325
17.12.2014;48937;4112,5;17354;403,5;2014,25;9573,5;22594;10081,5;3331,4;40988;16810;4162,75;833,2;1406;8779;18588;3060;5165;6353,5
18.12.2014;49111;4247;17786;416,4;2065;9796;22791;10381,7;3360,8;42570;17260;4265;836,9;1440,5;9008;19045;3150;5191;6454,5
19.12.2014;50374;4208,3;17755;415,41;2061,01;9751,86;23159;10351,1;3351,58;42530;17670;4258,2;845,1;1447,5;9085,45;19158;3131,32;5312;6491,5
22.12.2014;50850;4261;17897;422,2;2072,5;9889;23450;10350,3;3441,8;43025;17600;4291,75;841;1460,5;8954;19110;3154;5409;6528
23.12.2014;51493;4321;17976;426,95;2079;9930;23364;10434,6;3368,8;43389;NA;4278;851,2;1470,5;8947;19330;3189;5339;6539
24.12.2014;NA;4306;17988;426,1;2078,75;9930;23400;10438,4;3247,6;43190;17790;4282,5;850,4;NA;8947;NA;3189;5367;6572
25.12.2014;NA;NA;NA;NA;NA;NA;NA;NA;3335,4;NA;17750;NA;NA;NA;NA;NA;NA;NA;NA
26.12.2014;50676;NA;18012;NA;2084,25;NA;NA;NA;3497;43181;17860;4310,25;NA;NA;NA;NA;NA;NA;6572
29.12.2014;51147;4324;17982;427,15;2085,75;9943,5;23827;10346,5;3468,4;43440;17720;4311;855;1478;8943;19183;3184;5466;6583
30.12.2014;50464;4249;17941;422,15;2076,75;9843,5;23574;10256,2;3475,2;43236;17450;4282,75;854;1466,75;8907;19069;3133;5382;6494,5
31.12.2014;NA;4277;17752;425;2052,5;9843,5;23649;10244,3;3579,8;43189;NA;4232,75;851,6;NA;8907;NA;3133;5383;6522,5
02.01.2015;48910;4251,5;17723;422,25;2046,25;9768,5;23816;10324,4;NA;42136;NA;4214,25;856,9;1461,25;8907;19135;3136;5403;6486,5
05.01.2015;48033;4111,5;17450;410,85;2016;9477,5;23762;9937,2;3718,6;41129;17380;4161,75;836,4;1455;8879;18218;3015;5407;6345,5
06.01.2015;48499;4084;17290;408,35;1994,5;9491,5;23440;9832,3;3659,4;41389;16900;4102,25;826,8;NA;8788;18165;3003;5312;6306
07.01.2015;50003;4111;17507;411,3;2019,5;9502,5;23655;9818,4;3654,8;41853;16960;4151,5;832,9;1422,75;8813;18150;3014;5315;6347
08.01.2015;50419;4262;17820;423,05;2055;9850;23835;10072,7;3588,2;42527;17250;4232,25;843,1;1455,25;9067;18793;3131;5337;6509
09.01.2015;49344;4176,5;17649;415,5;2035,25;9623;23929;9676,5;3596,2;42486;17210;4200,75;835,7;1444,75;9010;18175;3030;5422;6418
12.01.2015;48596;4227,5;17571;418,3;2022,5;9786,5;24049;9757,1;3533,8;41915;NA;4166,5;830,7;1454,5;9058;18337;3077;5385;6430,5
13.01.2015;48391;4288,5;17535;423,7;2016;9942,5;24248;9924,2;3517,4;41585;17090;4158,5;825,3;1465;9184;18687;3125;5353;6479,5
14.01.2015;48088;4223,5;17365;418,3;2007,5;9834,5;24136;9850,2;3497,8;41058;16760;4145,5;820,6;1436,75;9102;18447;3089;5303;6329
15.01.2015;48539;4321,5;17283;424,9;1989;10015;24408;9959,2;3594,2;41053;17160;4089;815,4;1457;8303;18843;3146;5280;6413
16.01.2015;49425;4361,4;17432;431,58;2013;10201;24224;10027,1;3641,34;41517;16800;4134;833,5;1460,19;7819;19228;3202;5231;6489
19.01.2015;48004;4393;NA;433,95;NA;10241,5;23771;10143,7;3321,8;41302;17040;NA;829,2;1476;8040;19467;3216;5265;6523
20.01.2015;48145;4445;17461;436,5;2016,75;10249;23969;10264;3404,4;41698;17390;4167;832,5;1490,25;8087;19650;3238;5258;6553,5
21.01.2015;49515;4483,5;17491;439,6;2026,5;10298,5;24305;10317,4;3554;42650;17210;4182,75;848,5;1499,5;7903;19967;3263;5343;6659
22.01.2015;49773;4553;17737;446,35;2056,5;10443,5;24580;10502,9;3574;43171;17360;4264,75;863,4;1523,75;7901;20446;3321;5363;6736,5
23.01.2015;48865;4641;17588;453,1;2044;10664;24930;10573,1;3578,6;42693;17510;4267;862,2;1534;8058;20498;3384;5446;6769
26.01.2015;48811;4675;17614;457,85;2053,5;10805;24862;10700,1;3620,6;42850;17440;4269,25;864,3;1552,5;8208;20739;3412;5446;6795
27.01.2015;48829;4624,5;17378;453,1;2030;10635;24778;10598,7;3585;42753;17700;4177,5;865,8;1533;8292;20622;3371;5491;6762
28.01.2015;47948;4610,5;17100;450,85;1991,5;10693,5;24878;10426,1;3534,4;42198;17850;4124,25;852,3;1558,75;8257;20486;3351;5512;6754,5
29.01.2015;47911;4634;17432;451,35;2018,5;10735,5;24596;10499,5;3492,6;41858;17610;4185,75;856,3;1569,5;8316;20576;3372;5506;6754
30.01.2015;47125;4607,5;17097;449,3;1988,5;10695;24535;10387,7;3457;40900;17670;4141,25;855,5;1572,25;8306;20487;3349;5542;6706
02.02.2015;47718;4629;17299;449,45;2017;10808,5;24504;10315,8;3373,2;NA;17530;4185,5;871,1;1572,75;8324;20491;3366;5571;6714
03.02.2015;49090;4677,5;17572;454,65;2042;10902,5;24537;10610,3;3448,4;41570;17330;4216,25;875,8;1594;8335;20991;3417;5643;6810
04.02.2015;49355;4695,5;17568;453,35;2030;10903;24656;10557,4;3425,6;41736;17660;4204;874,3;1578,5;8519;20939;3411;5726;6797
05.02.2015;49347;4705,5;17784;454,4;2055;10904,5;24770;10522,8;3399,8;42458;17480;4247,5;882,2;1585;8432;20825;3410;5755;6803
06.02.2015;48831;4691;17782;453,85;2053;10850;24622;10564,8;3321,6;42786;17660;4227,5;880,8;1596,5;8504;20760;3398;5752;6797,5
09.02.2015;49452;4653;17681;450,1;2042,5;10680;24513;10367,4;3364,4;42847;17690;4214,25;880,9;1590,75;8521;20368;3353;5760;6787,5
10.02.2015;48588;4696;17793;452,75;2062,25;10750;24528;10508,7;3413,8;42620;17640;4276;882,9;1602,5;8512;20717;3382;5753;6770,5
11.02.2015;48323;4677,5;17831;457,55;2065,75;10756,5;24320;10359;3449,6;41934;NA;4296,5;884,1;1592,75;8472;20569;3374;5724;6759,5
12.02.2015;49499;4725,5;17932;460,45;2084;10912;24450;10550,4;3461,6;43089;17870;4344,75;887,6;1621,5;8518;21006;3415;5717;6779
13.02.2015;50698;4771,5;17982;465,2;2093,5;10971;24728;10749,7;3482,6;43137;17960;4377;890,6;1643,75;8561;21178;3451;5822;6836
16.02.2015;NA;4752,5;NA;462,75;NA;10926;24754;10692,4;3502,8;42803;17990;NA;NA;1644;8623;21166;3437;5822;6810,5
17.02.2015;NA;4754;18001;463,45;2096;10878;24830;10689,8;3521,8;43363;18000;4381,75;891,1;1631,75;8653;21228;3436;5820;6849
18.02.2015;51502;4798;17993;467,3;2095,5;10955;24847;10787,8;NA;43154;18180;4386;886,1;1649,75;8710;21644;3463;5875;6852
19.02.2015;52132;4833,5;17959;469,7;2095,25;10999;NA;10908,2;NA;43324;18260;4413,25;883;1661,75;8815;21764;3487;5868;6860
20.02.2015;52147;4801,7;18104;468,05;2107;11049;NA;10782,1;NA;43640;18360;4438;882,9;1659,75;8783;21813;3491;5845;6877
23.02.2015;52030;4862;18085;475,25;2106,75;11119,5;24863;10982;NA;43769;18460;4444,5;888,1;1670,75;8895;21950;3516;5862;6870,5
24.02.2015;52623;4887;18186;480,2;2113,75;11215;24782;11056,7;NA;43955;18620;4450,25;887,7;1678,5;8892;22149;3549;5885;6917
25.02.2015;52534;4883,5;18194;478,45;2110,25;11213,5;24810;11045,6;3492,92;43806;18630;4436,75;889,9;1672,75;8887;21940;3543;5922;6895
26.02.2015;52469;4910,5;18203;482,45;2110;11324,5;24856;11133,6;3586,8;44391;18800;4461,75;891,6;1674;8969;22155;3572;5878;6915,5
27.02.2015;52292;4951,5;18127;483,8;2102,75;11384,5;24794;11155;3590;44190;18820;4442,5;889,1;1684,5;8933;22344;3590;5914;6920
02.03.2015;51681;4918;18248;485,6;2114;11400,5;24803;11175,8;3610,6;43891;18860;4477;890;1679,25;8958;22305;3590;5940;6905
03.03.2015;51910;4870,5;18186;479,8;2104,75;11293;24589;11026,1;3527,2;43606;18820;4456,5;880,7;1655;8914;22008;3555;5923;6867,5
04.03.2015;51115;4916,5;18086;483,45;2096,5;11377;24347;11038,3;3540,6;43234;18650;4444,25;878,8;1657,75;8958;22108;3577;5883;6877,5
05.03.2015;50924;4961,5;18120;488,95;2099,75;11495,5;24140;11116,3;3496,2;43453;18760;4449,5;883,7;1662,25;9029;22398;3616;5890;6941,5
06.03.2015;50507;4965,5;17861;489,7;2070,75;11556;24108;11091,9;3489,2;43172;18990;4405;873;1653;9078;22425;3619;5890;6896
09.03.2015;49627;4938,5;17970;488;2077,75;11581;24070;11049,1;3559,4;43248;18790;4413,5;867,4;1652,5;9037;22556;3610;5815;6861
10.03.2015;48767;4884,5;17666;483,1;2042;11522;23870;10924,4;3537,6;42938;18670;4331,25;855,3;1634,75;9024;22353;3573;5810;6694
11.03.2015;49343;4996,5;17638;492;2039,5;11807,5;23646;11030,9;3537,2;43173;18650;4307,5;861,3;1656;9114;22831;3650;5786;6698,5
12.03.2015;49272;4987,5;17866;491,55;2064;11793,5;23755;11010,3;3615;44033;19010;4330,75;863,6;1654,75;9122;22808;3641;5846;6752,5
13.03.2015;48976;5010;17729;492,4;2049,75;11899;23761;11023,6;3615,4;43997;19200;4308,75;862,4;1656,5;9153;22720;3654;5812;6728,5
16.03.2015;49233;5060,5;17933;498,1;2076,5;12167;23950;11120,8;3708,6;NA;19250;4359,5;870;1681,75;9249;22933;3708;5796;6795,5
17.03.2015;50653;5029,5;17857;494,65;2074,5;11986;23868;11026,6;3745,6;43709;19400;4377,75;871,6;1668,5;9208;22710;3672;5836;6829,5
18.03.2015;51970;5032;18069;496,55;2100,5;11916,5;24130;11043,6;3835,4;44436;19480;4427,25;872,4;1691,25;9267;22558;3665;5853;6933,5
19.03.2015;51277;5037,5;17966;495,85;2090,5;11922;24517;11098,9;3824,6;44141;19440;4429,5;869,5;1697,5;9309;22780;3673;5900;6973
20.03.2015;52335;5085,7;18042;498,89;2099,02;12036,42;24411;11399,2;3886,79;43968;19500;4467,13;868;1705,81;9344,86;22932;3694,49;5970;6972
23.03.2015;52145;5055;18016;496,45;2094,75;11910,5;24482;11376,7;3985;43862;19690;4436,75;869,1;1673;9207;22700;3621;5957;6970,5
24.03.2015;51746;5091,5;17949;498,3;2085;12049,5;24423;11543,9;3974,4;43923;19640;4429;877,5;1676,25;9162;22965;3664;5978;6978,5
25.03.2015;52111;5023,5;17649;491,25;2053,75;11925,5;24571;11429,8;3952,2;43435;19650;4323,5;865,4;1669;9047;22784;3620;5970;6947,5
26.03.2015;50736;5008,5;17603;485,85;2048,5;11876;24518;11392,2;3940,6;43186;19290;4310,75;861,9;1656;8925;22498;3597;5885;6837,5
27.03.2015;50242;5035;17626;485,3;2052,5;11889;24546;11372,1;3966,8;43602;19320;4325,75;856,8;1653,75;8935;22605;3605;5917;6795,5
30.03.2015;51456;5085;17860;494,15;2075,5;12118,5;24867;11497,3;4111,6;43726;19430;4372,5;864,2;1675,75;9075;22892;3660;5851;6841,5
31.03.2015;51253;5036;17703;489,05;2060,75;12010,5;24949;11490,3;4053,4;43589;19210;4329,5;865,3;1658;9001;22818;3631;5886;6727
01.04.2015;52500;5061,5;17615;489,5;2053;12035;25100;11532,3;4133,2;43991;19120;4313;865;1656;9003;22982;3645;5848;6749,5
02.04.2015;53323;5074,5;17676;491,55;2059,5;11980;25216;11584,3;4099,6;NA;19350;4307,25;872,1;1664,75;8979;22950;3643;5886;6764
03.04.2015;NA;NA;17676;NA;2059,5;NA;NA;NA;4161,2;NA;19480;4307,25;NA;NA;NA;NA;NA;5877;NA
06.04.2015;53828;NA;17805;NA;2073,25;NA;NA;NA;NA;44798;19390;4342,25;874,6;NA;NA;NA;NA;NA;6764
07.04.2015;53822;5149,5;17785;502,25;2067,75;12136;NA;11678,8;4228,6;44870;19680;4334;881,4;1684;9134;23325;3697;5926;6895
08.04.2015;53763;5138;17829;496,7;2076;12068,5;26244;11608;4247;44816;19820;4374,75;885,3;1676;9120;23210;3675;5959;6879,5
09.04.2015;53830;5210;17887;501,25;2085,75;12185,5;27073;11680,3;4225,2;44753;19920;4399,25;893,2;1689,25;9259;23414;3710;5935;6957,5
10.04.2015;54256;5241;17973;506,38;2095,5;12406;27300;11697,2;4347,6;44740;19970;4414,75;895,9;1693;9355;23488;3746;5953;7043,5
13.04.2015;54210;5254;17910;508,15;2086,5;12381,5;28030;11844,7;4418,4;44861;19930;4403,25;895,3;1694,5;9309;23634;3763;5950;7012
14.04.2015;53985;5220;17964;505,45;2091;12261;27572;11689,4;4434,2;44876;19910;4397,75;895;1695,5;9288;23370;3719;5938;7023
15.04.2015;54747;5253,5;18022;506,7;2099,75;12270;27619;11764,8;4422,6;45141;19870;4421,75;897,4;1709,25;9321;23645;3736;5899;7048
16.04.2015;55527;5224,5;18041;503,75;2100,75;12035;27736;11597,5;4491,8;45363;19880;4415,25;893,3;1692,75;9287;23250;3686;5944;7023,5
17.04.2015;54802;5166;17770;495,35;2075,5;11712;27680;11323,4;4599,62;44855;19690;4349;894,4;1666,8;9131;22685;3604;5865;6946,5
20.04.2015;54513;5128;17943;495,76;2091;11918;27139;11334,2;4524;44921;19600;4407,5;895,6;1665,5;9179;22946;3650;5827;7004,5
21.04.2015;NA;5141;17883;499,05;2091;11983,5;27879;11382,1;4607,6;45143;19970;4428,5;894,4;1683,25;9239;22883;3659;5877;7021
22.04.2015;55452;5159;17945;501;2100,25;11907,5;27807;11346,9;4744,4;45119;20160;4445,25;892,6;1694;9274;22952;3662;5824;6983,5
23.04.2015;56481;5126;17981;498,98;2107;11749;27799;11365,1;4720;45369;20170;4481,5;897,8;1673,5;9254;22831;3633;5831;7008,5
24.04.2015;57355;5148,5;18017;500,8;2111,75;11826;28033;11445;4711,4;45753;20050;4529,25;899,9;1686;9241;23043;3650;5938;7032,5
27.04.2015;56238;5218;17990;506,11;2104,75;12065;28410;11584;4799,4;45486;20000;4524,75;893,6;1708,75;9277;23411;3713;5972;7050,5
28.04.2015;56598;5127;18058;498,55;2112;11830;28433;11528,1;4700,2;45273;20040;4516;895;1668,25;9190;23199;3653;5926;6976
29.04.2015;56074;4992;17954;486,05;2099;11472,5;28337;11339,4;4779,6;44851;NA;4479,75;892,6;1627;9077;22666;3564;5827;6919,5
30.04.2015;56870;5012,5;17759;485,1;2079;11489,5;28105;11354,4;4769,4;44466;19510;4408,25;884,7;1620,25;9019;22670;3568;5757;6929
01.05.2015;NA;NA;17934;NA;2101,5;NA;NA;NA;NA;NA;19540;4467,75;890,4;NA;NA;NA;NA;5799;6944,5
04.05.2015;58118;5041;17995;488,35;2109,25;11653;28156;11406,3;4760,4;45217;NA;4476,5;894,4;1625,75;9054;22851;3587;5806;6944,5
05.05.2015;58734;4940;17864;479,8;2084;11353;27781;11068;4597,6;44962;NA;4407,5;881,6;1588,25;9011;22238;3499;5804;6905,5
06.05.2015;57769;4947,5;17778;475,4;2074,25;11371;27666;11124,6;4571;44779;NA;4373;871,1;1582,5;8839;22323;3512;5655;6899
07.05.2015;57588;4939;17889;476,25;2084,25;11430;27202;11161,8;4521,4;44640;19240;4402,5;874;1582;8846;22446;3517;5617;6868
08.05.2015;57766;5061;18121;488,4;2108,5;11700,5;27510;11375,9;4535,2;45060;19380;4448,75;880,6;1616,5;9063;22939;3603;5602;7012
11.05.2015;57776;5026;18041;491,1;2097,75;11673,5;27632;11396,4;4651,8;45089;19640;4431,25;882,1;1613,5;9095;22975;3591;5574;6998,5
12.05.2015;57295;4973,5;18029;487,3;2095;11482;27329;11323,4;4696,8;44840;19670;4420,75;874,1;1597,25;9029;22761;3545;5671;6907,5
13.05.2015;56929;4959,5;18015;485,5;2094,5;11347;27188;11305,9;4676,2;44938;19780;4423,75;870,6;1623,75;9023;22825;3521;5705;6916
14.05.2015;57204;5028;18202;490,7;2117,5;11587,5;27230;11408,1;4682,4;45242;19550;4490,25;873,4;NA;9023;23157;3581;5687;6960,5
15.05.2015;57712;5024;18229;493;2119;11438;27864;11293,5;4634,03;45274;19760;4488,75;875,8;1624,2;9099;23130;3544;5747;6950,5
18.05.2015;56608;4973,5;18259;489,65;2126;11600,5;27510;11315,4;4547,6;45388;19890;4507,25;NA;1619,75;9172;23168;3568;5665;6953,5
19.05.2015;55955;5078,5;18284;498,7;2124,5;11883,5;27679;11488,3;4741,6;45234;20030;4501,25;877,3;1627,5;9290;23703;3656;5620;6975
20.05.2015;55291;5102;18256;501,55;2122,5;11865;27466;11556,2;4809;45205;20230;4505,5;874,5;1639;9319;23770;3669;5605;6990
21.05.2015;55545;5114;18258;501,55;2128;11874;27593;11568,6;4863,4;45018;20180;4528,75;883,3;1642;9360;23753;3674;5666;7006,5
22.05.2015;54724;5112,5;18224;501,9;2124,5;11826,5;27982;11528,4;4983,4;44759;20280;4528,75;883,2;1647,5;9353;23767;3670;5682;7026,5
25.05.2015;54946;5087,5;NA;501,15;NA;11826,5;NA;11279,4;5155,2;44763;20430;NA;883,6;1647,25;9353;23325;3670;5726;7026,5
26.05.2015;53940;5061;18053;496,35;2105;11621;28296;11204,5;5264;44276;20470;4479,75;878,4;1636,25;9243;23305;3608;5778;6936,5
27.05.2015;54498;5157,5;18141;503,55;2121;11780,5;28066;11413,5;5284;44593;20480;4542,25;879,7;1663,75;9400;23844;3675;5740;7024
28.05.2015;54208;5117;18134;502,23;2121,75;11673,5;27605;11342,2;4976,8;44811;20570;4542,75;880,7;1667;9382;23742;3642;5729;7027,5
29.05.2015;53060;4984,5;18009;493,5;2106;11413,5;27164;11172,2;4887,4;44617;20560;4511;873,6;1643,25;9272;23523;3562;5778;6964,5
01.06.2015;53214;5006,5;18023;492,1;2109,25;11440,5;27230;11220,3;5199,4;44745;20570;4521,5;874,7;1649,75;9271;23459;3570;5730;6931,5
02.06.2015;54382;4987,5;18001;486,76;2106,75;11332,5;27179;11258,7;5267;44930;20540;4503;877,5;1641;9189;23582;3558;5623;6913,5
03.06.2015;53710;5017,5;18096;487,55;2116;11420,5;27369;11238,1;5208,6;44647;20490;4527,5;882,7;1644;9255;23652;3577;5589;6941,5
04.06.2015;NA;4972,5;17925;485,3;2099;11362,5;27450;11123,9;5143,4;44448;20500;4496,5;873,7;1624,75;9233;23367;3557;5508;6858,5
05.06.2015;53079;4904;17842;479,32;2092,25;11214,5;27011;11059,3;5230;44448;20460;4481,5;872,2;1604,75;9101;22841;3509;5507;6802
08.06.2015;52896;4853;17768;475,08;2078,25;11086;27035;10912,4;5346;44443;20450;4432,25;855,3;1590,5;9063;22665;3471;5502;6788
09.06.2015;52898;4846;17767;474,5;2080;10986,5;26734;10911,7;5272,6;44415;20050;4431,5;864;1588;8980;22559;3451;5462;6744
10.06.2015;53969;4932,5;18018;481,5;2107;11276,5;26382;11091,2;5309,2;44465;20110;4488,75;867,1;1607,5;9108;23082;3527;5475;6814,5
11.06.2015;53762;4969;18043;484,8;2109,25;11319,5;26749;11132,6;5290,8;44559;20450;4490,5;863,8;1604;9131;23162;3549;5557;6846,5
12.06.2015;53356;4900;17903;477,75;2093;11193,5;27128;11023,3;5330;44568;20390;4454,75;859,9;1597;9029;22904;3502;5534;6789,5
15.06.2015;53150;4815;17796;472,95;2084;11004,5;26599;10837,7;5229,2;44306;20340;4435,5;858,5;1566;8944;22387;3441;5543;6713
16.06.2015;53697;4837,5;17911;475,3;2097,5;11051;26278;10860,2;5055,4;44609;20230;4459;858,1;1584;8976;22327;3453;5527;6709,5
17.06.2015;53342;4789;17911;471,7;2097,5;10973,5;26539;10789,4;5124,4;44733;20240;4461,25;854,5;1567,5;8927;22301;3427;5585;6686
18.06.2015;55107;4803,5;18125;473,05;2123;11106,5;26491;10872,6;4980,8;45047;19960;4538;859,7;1555,93;8877;22423;3451;5578;6702,5
19.06.2015;54596;4813;18079;475,45;2117,11;11177,12;26640;10944,8;4765,1;44973;20170;4533,84;847,2;NA;8918,38;22367;3488;5541;6751
22.06.2015;54711;4992;18025;489,2;2112,75;11472,5;26929;11332,1;NA;45376;20450;4532,75;854;1606,25;8993;23473;3600;5555;6771
23.06.2015;54606;5052,5;18067;493,95;2116,5;11544;27287;11343,7;4756,6;45590;20830;4541,25;866,1;1619;9123;23578;3625;5623;6791
24.06.2015;54637;5041,5;17883;492,3;2099,5;11480;27278;11263,9;4841,8;45520;20820;4515,75;867,3;1609,75;9049;23461;3610;5629;6798
25.06.2015;53932;5040,5;17812;492,25;2094;11480;27140;11246,1;4680,4;45494;20760;4509,25;863,6;1600,5;9024;23618;3608;5564;6764
26.06.2015;54767;5059,5;17873;494,25;2095,75;11501,5;26733;11337,5;4245,2;45689;20760;4480,5;860,5;1607;8993;23832;3623;5500;6706,5
29.06.2015;53735;4869,5;17520;476,75;2050,5;11098;26002;10800,1;4057,8;44749;20110;4378;838,4;1559,25;8838;22586;3466;5379;6577,5
30.06.2015;53793;4786,5;17523;472,05;2054,5;11001,5;26204;10774,9;4376,8;45085;20230;4390,25;843,9;1541,75;8791;22573;3436;5397;6494
01.07.2015;53479;4881;17671;482,55;2071;11167,5;NA;10870,7;4215,6;44954;20400;4422;NA;1576;8881;22960;3490;5478;6547
02.07.2015;53791;4836;17649;476,95;2068,75;11100;26330;10806,1;4063,6;45232;20540;4428,75;848,6;1558;8939;22668;3458;5543;6579,5
03.07.2015;53064;4808,5;NA;474,2;NA;11047;26011;10756,2;3962,6;45154;20540;NA;853,3;1553,5;8895;22551;3434;5487;6537,5
06.07.2015;52739;4713,5;17627;467,4;2064,5;10878;25284;10517,7;3993,2;44817;20200;4422,75;847,7;1528;8833;21631;3358;5432;6480,5
07.07.2015;52971;4605;17680;456,45;2073,75;10668;25025;10319,6;3848,2;45023;20420;4422,25;851,8;1515;8749;20975;3287;5523;6383,5
08.07.2015;52289;4638,5;17442;459,1;2039,25;10751;23176;10418;3463,8;44513;19660;4346,5;837,9;1521;8830;21517;3321;5401;6434,5
09.07.2015;NA;4755;17452;469,9;2041,25;11013;24458;10710,9;3810;44563;19860;4339,5;827,9;1550,25;8959;22258;3419;5408;6524,5
10.07.2015;53055;4904;17669;481,3;2069;11340;24899;11046,2;4129,2;44920;19860;4408,25;839,3;1586,75;9103;22914;3535;5437;6623
13.07.2015;53605;4998;17900;489,75;2094,5;11486;25174;11211,1;4147,8;44988;20090;4488;846,6;1612,75;9227;23163;3589;5405;6677,5
